site,date,species,num_call_segments
1,2023-11-27,RHIMAR,0
1,2023-11-27,ZHAOWS,7
1,2023-11-27,BUECHO,0
1,2023-11-27,FEJSAK,0
1,2023-11-27,KUREIF,1
1,2023-11-27,MICKUR,75
1,2023-11-27,NIDOKI,1
1,2023-11-27,POLLEU,0
1,2023-11-27,RHIMAR,0
1,2023-11-27,ZHAOWS,15
1,2023-11-28,BUECHO,0
1,2023-11-28,FEJSAK,0
1,2023-11-28,KUREIF,0
1,2023-11-28,MICKUR,23
1,2023-11-28,NIDOKI,0
1,2023-11-28,POLLEU,0
1,2023-11-28,RHIMAR,0
1,2023-11-28,ZHAOWS,16
1,2023-11-28,BUECHO,0
1,2023-11-28,FEJSAK,0
1,2023-11-28,KUREIF,0
1,2023-11-28,MICKUR,34
1,2023-11-28,NIDOKI,1
1,2023-11-28,POLLEU,0
1,2023-11-28,RHIMAR,0
1,2023-11-28,ZHAOWS,17
1,2023-11-29,BUECHO,0
1,2023-11-29,FEJSAK,0
1,2023-11-29,KUREIF,4
1,2023-11-29,MICKUR,71
1,2023-11-29,NIDOKI,2
1,2023-11-29,POLLEU,0
1,2023-11-29,RHIMAR,0
1,2023-11-29,ZHAOWS,18
1,2023-11-29,BUECHO,0
1,2023-11-29,FEJSAK,1
1,2023-11-29,KUREIF,11
1,2023-11-29,MICKUR,73
1,2023-11-29,NIDOKI,2
1,2023-11-29,POLLEU,1
1,2023-11-29,RHIMAR,0
1,2023-11-29,ZHAOWS,26
1,2023-11-30,BUECHO,0
1,2023-11-30,FEJSAK,0
1,2023-11-30,KUREIF,26
1,2023-11-30,MICKUR,224
1,2023-11-30,NIDOKI,0
1,2023-11-30,POLLEU,0
1,2023-11-30,RHIMAR,0
1,2023-11-30,ZHAOWS,161
1,2023-11-30,BUECHO,0
1,2023-11-30,FEJSAK,0
1,2023-11-30,KUREIF,46
1,2023-11-30,MICKUR,228
1,2023-11-30,NIDOKI,0
1,2023-11-30,POLLEU,0
1,2023-11-30,RHIMAR,0
1,2023-11-30,ZHAOWS,169
1,2023-12-01,BUECHO,0
1,2023-12-01,FEJSAK,0
1,2023-12-01,KUREIF,5
1,2023-12-01,MICKUR,86
1,2023-12-01,NIDOKI,0
1,2023-12-01,POLLEU,0
1,2023-12-01,RHIMAR,0
1,2023-12-01,ZHAOWS,204
1,2023-12-01,BUECHO,0
1,2023-12-01,FEJSAK,0
1,2023-12-01,KUREIF,24
1,2023-12-01,MICKUR,102
1,2023-12-01,NIDOKI,0
1,2023-12-01,POLLEU,0
1,2023-12-01,RHIMAR,0
1,2023-12-01,ZHAOWS,210
1,2023-12-02,BUECHO,2
1,2023-12-02,FEJSAK,0
1,2023-12-02,KUREIF,45
1,2023-12-02,MICKUR,93
1,2023-12-02,NIDOKI,0
1,2023-12-02,POLLEU,0
1,2023-12-02,RHIMAR,0
1,2023-12-02,ZHAOWS,257
1,2023-12-02,BUECHO,1
1,2023-12-02,FEJSAK,0
1,2023-12-02,KUREIF,109
1,2023-12-02,MICKUR,103
1,2023-12-02,NIDOKI,0
1,2023-12-02,POLLEU,0
1,2023-12-02,RHIMAR,0
1,2023-12-02,ZHAOWS,260
1,2023-12-03,BUECHO,0
1,2023-12-03,FEJSAK,0
1,2023-12-03,KUREIF,0
1,2023-12-03,MICKUR,162
1,2023-12-03,NIDOKI,0
1,2023-12-03,POLLEU,0
1,2023-12-03,RHIMAR,0
1,2023-12-03,ZHAOWS,172
1,2023-12-03,BUECHO,0
1,2023-12-03,FEJSAK,3
1,2023-12-03,KUREIF,0
1,2023-12-03,MICKUR,161
1,2023-12-03,NIDOKI,0
1,2023-12-03,POLLEU,0
1,2023-12-03,RHIMAR,0
1,2023-12-03,ZHAOWS,176
1,2023-12-04,BUECHO,0
1,2023-12-04,FEJSAK,0
1,2023-12-04,KUREIF,0
1,2023-12-04,MICKUR,300
1,2023-12-04,NIDOKI,0
1,2023-12-04,POLLEU,0
1,2023-12-04,RHIMAR,0
1,2023-12-04,ZHAOWS,0
1,2023-12-04,BUECHO,0
1,2023-12-04,FEJSAK,0
1,2023-12-04,KUREIF,0
1,2023-12-04,MICKUR,300
1,2023-12-04,NIDOKI,0
1,2023-12-04,POLLEU,0
1,2023-12-04,RHIMAR,0
1,2023-12-04,ZHAOWS,1
1,2023-12-05,BUECHO,0
1,2023-12-05,FEJSAK,0
1,2023-12-05,KUREIF,0
1,2023-12-05,MICKUR,300
1,2023-12-05,NIDOKI,0
1,2023-12-05,POLLEU,0
1,2023-12-05,RHIMAR,0
1,2023-12-05,ZHAOWS,97
1,2023-12-05,BUECHO,0
1,2023-12-05,FEJSAK,0
1,2023-12-05,KUREIF,0
1,2023-12-05,MICKUR,300
1,2023-12-05,NIDOKI,0
1,2023-12-05,POLLEU,0
1,2023-12-05,RHIMAR,0
1,2023-12-05,ZHAOWS,100
1,2023-12-06,BUECHO,1
1,2023-12-06,FEJSAK,0
1,2023-12-06,KUREIF,120
1,2023-12-06,MICKUR,245
1,2023-12-06,NIDOKI,0
1,2023-12-06,POLLEU,0
1,2023-12-06,RHIMAR,0
1,2023-12-06,ZHAOWS,264
1,2023-12-06,BUECHO,10
1,2023-12-06,FEJSAK,2
1,2023-12-06,KUREIF,150
1,2023-12-06,MICKUR,231
1,2023-12-06,NIDOKI,0
1,2023-12-06,POLLEU,0
1,2023-12-06,RHIMAR,0
1,2023-12-06,ZHAOWS,274
1,2023-12-07,BUECHO,0
1,2023-12-07,FEJSAK,0
1,2023-12-07,KUREIF,263
1,2023-12-07,MICKUR,21
1,2023-12-07,NIDOKI,0
1,2023-12-07,POLLEU,0
1,2023-12-07,RHIMAR,0
1,2023-12-07,ZHAOWS,266
1,2023-12-07,BUECHO,0
1,2023-12-07,FEJSAK,0
1,2023-12-07,KUREIF,289
1,2023-12-07,MICKUR,25
1,2023-12-07,NIDOKI,0
1,2023-12-07,POLLEU,0
1,2023-12-07,RHIMAR,0
1,2023-12-07,ZHAOWS,274
1,2023-12-08,BUECHO,0
1,2023-12-08,FEJSAK,0
1,2023-12-08,KUREIF,298
1,2023-12-08,MICKUR,18
1,2023-12-08,NIDOKI,0
1,2023-12-08,POLLEU,0
1,2023-12-08,RHIMAR,0
1,2023-12-08,ZHAOWS,259
1,2023-12-08,BUECHO,0
1,2023-12-08,FEJSAK,0
1,2023-12-08,KUREIF,300
1,2023-12-08,MICKUR,14
1,2023-12-08,NIDOKI,0
1,2023-12-08,POLLEU,0
1,2023-12-08,RHIMAR,0
1,2023-12-08,ZHAOWS,262
1,2023-12-09,BUECHO,0
1,2023-12-09,FEJSAK,0
1,2023-12-09,KUREIF,279
1,2023-12-09,MICKUR,101
1,2023-12-09,NIDOKI,0
1,2023-12-09,POLLEU,0
1,2023-12-09,RHIMAR,0
1,2023-12-09,ZHAOWS,123
1,2023-12-09,BUECHO,0
1,2023-12-09,FEJSAK,0
1,2023-12-09,KUREIF,290
1,2023-12-09,MICKUR,109
1,2023-12-09,NIDOKI,0
1,2023-12-09,POLLEU,0
1,2023-12-09,RHIMAR,0
1,2023-12-09,ZHAOWS,138
1,2023-12-10,BUECHO,0
1,2023-12-10,FEJSAK,0
1,2023-12-10,KUREIF,286
1,2023-12-10,MICKUR,115
1,2023-12-10,NIDOKI,0
1,2023-12-10,POLLEU,0
1,2023-12-10,RHIMAR,0
1,2023-12-10,ZHAOWS,117
1,2023-12-10,BUECHO,0
1,2023-12-10,FEJSAK,0
1,2023-12-10,KUREIF,296
1,2023-12-10,MICKUR,132
1,2023-12-10,NIDOKI,0
1,2023-12-10,POLLEU,0
1,2023-12-10,RHIMAR,0
1,2023-12-10,ZHAOWS,127
1,2023-12-11,BUECHO,0
1,2023-12-11,FEJSAK,0
1,2023-12-11,KUREIF,261
1,2023-12-11,MICKUR,61
1,2023-12-11,NIDOKI,0
1,2023-12-11,POLLEU,0
1,2023-12-11,RHIMAR,0
1,2023-12-11,ZHAOWS,118
1,2023-12-11,BUECHO,0
1,2023-12-11,FEJSAK,0
1,2023-12-11,KUREIF,278
1,2023-12-11,MICKUR,65
1,2023-12-11,NIDOKI,0
1,2023-12-11,POLLEU,0
1,2023-12-11,RHIMAR,0
1,2023-12-11,ZHAOWS,119
1,2023-12-12,BUECHO,0
1,2023-12-12,FEJSAK,0
1,2023-12-12,KUREIF,99
1,2023-12-12,MICKUR,56
1,2023-12-12,NIDOKI,0
1,2023-12-12,POLLEU,0
1,2023-12-12,RHIMAR,0
1,2023-12-12,ZHAOWS,183
1,2023-12-12,BUECHO,0
1,2023-12-12,FEJSAK,0
1,2023-12-12,KUREIF,161
1,2023-12-12,MICKUR,57
1,2023-12-12,NIDOKI,0
1,2023-12-12,POLLEU,0
1,2023-12-12,RHIMAR,0
1,2023-12-12,ZHAOWS,188
1,2023-12-13,BUECHO,0
1,2023-12-13,FEJSAK,0
1,2023-12-13,KUREIF,35
1,2023-12-13,MICKUR,79
1,2023-12-13,NIDOKI,0
1,2023-12-13,POLLEU,0
1,2023-12-13,RHIMAR,0
1,2023-12-13,ZHAOWS,295
1,2023-12-13,BUECHO,0
1,2023-12-13,FEJSAK,0
1,2023-12-13,KUREIF,120
1,2023-12-13,MICKUR,80
1,2023-12-13,NIDOKI,0
1,2023-12-13,POLLEU,0
1,2023-12-13,RHIMAR,0
1,2023-12-13,ZHAOWS,295
1,2023-12-14,BUECHO,0
1,2023-12-14,FEJSAK,0
1,2023-12-14,KUREIF,216
1,2023-12-14,MICKUR,39
1,2023-12-14,NIDOKI,0
1,2023-12-14,POLLEU,0
1,2023-12-14,RHIMAR,0
1,2023-12-14,ZHAOWS,223
1,2023-12-14,BUECHO,0
1,2023-12-14,FEJSAK,4
1,2023-12-14,KUREIF,269
1,2023-12-14,MICKUR,36
1,2023-12-14,NIDOKI,0
1,2023-12-14,POLLEU,0
1,2023-12-14,RHIMAR,0
1,2023-12-14,ZHAOWS,226
1,2023-12-15,BUECHO,0
1,2023-12-15,FEJSAK,0
1,2023-12-15,KUREIF,197
1,2023-12-15,MICKUR,29
1,2023-12-15,NIDOKI,0
1,2023-12-15,POLLEU,0
1,2023-12-15,RHIMAR,0
1,2023-12-15,ZHAOWS,163
1,2023-12-15,BUECHO,0
1,2023-12-15,FEJSAK,0
1,2023-12-15,KUREIF,252
1,2023-12-15,MICKUR,34
1,2023-12-15,NIDOKI,0
1,2023-12-15,POLLEU,0
1,2023-12-15,RHIMAR,0
1,2023-12-15,ZHAOWS,163
1,2023-12-16,BUECHO,0
1,2023-12-16,FEJSAK,1
1,2023-12-16,KUREIF,3
1,2023-12-16,MICKUR,133
1,2023-12-16,NIDOKI,0
1,2023-12-16,POLLEU,0
1,2023-12-16,RHIMAR,0
1,2023-12-16,ZHAOWS,183
1,2023-12-16,BUECHO,0
1,2023-12-16,FEJSAK,5
1,2023-12-16,KUREIF,4
1,2023-12-16,MICKUR,132
1,2023-12-16,NIDOKI,0
1,2023-12-16,POLLEU,0
1,2023-12-16,RHIMAR,0
1,2023-12-16,ZHAOWS,196
1,2023-12-17,BUECHO,0
1,2023-12-17,FEJSAK,0
1,2023-12-17,KUREIF,0
1,2023-12-17,MICKUR,43
1,2023-12-17,NIDOKI,0
1,2023-12-17,POLLEU,0
1,2023-12-17,RHIMAR,0
1,2023-12-17,ZHAOWS,300
1,2023-12-17,BUECHO,0
1,2023-12-17,FEJSAK,0
1,2023-12-17,KUREIF,1
1,2023-12-17,MICKUR,103
1,2023-12-17,NIDOKI,0
1,2023-12-17,POLLEU,0
1,2023-12-17,RHIMAR,0
1,2023-12-17,ZHAOWS,300
1,2023-12-18,BUECHO,0
1,2023-12-18,FEJSAK,0
1,2023-12-18,KUREIF,32
1,2023-12-18,MICKUR,57
1,2023-12-18,NIDOKI,0
1,2023-12-18,POLLEU,0
1,2023-12-18,RHIMAR,0
1,2023-12-18,ZHAOWS,292
1,2023-12-18,BUECHO,0
1,2023-12-18,FEJSAK,1
1,2023-12-18,KUREIF,91
1,2023-12-18,MICKUR,93
1,2023-12-18,NIDOKI,0
1,2023-12-18,POLLEU,0
1,2023-12-18,RHIMAR,0
1,2023-12-18,ZHAOWS,293
1,2023-12-19,BUECHO,0
1,2023-12-19,FEJSAK,0
1,2023-12-19,KUREIF,213
1,2023-12-19,MICKUR,81
1,2023-12-19,NIDOKI,0
1,2023-12-19,POLLEU,0
1,2023-12-19,RHIMAR,0
1,2023-12-19,ZHAOWS,188
1,2023-12-19,BUECHO,0
1,2023-12-19,FEJSAK,1
1,2023-12-19,KUREIF,246
1,2023-12-19,MICKUR,78
1,2023-12-19,NIDOKI,0
1,2023-12-19,POLLEU,0
1,2023-12-19,RHIMAR,0
1,2023-12-19,ZHAOWS,193
1,2023-12-20,BUECHO,0
1,2023-12-20,FEJSAK,0
1,2023-12-20,KUREIF,0
1,2023-12-20,MICKUR,236
1,2023-12-20,NIDOKI,0
1,2023-12-20,POLLEU,0
1,2023-12-20,RHIMAR,0
1,2023-12-20,ZHAOWS,289
1,2023-12-20,BUECHO,0
1,2023-12-20,FEJSAK,1
1,2023-12-20,KUREIF,0
1,2023-12-20,MICKUR,245
1,2023-12-20,NIDOKI,0
1,2023-12-20,POLLEU,0
1,2023-12-20,RHIMAR,0
1,2023-12-20,ZHAOWS,292
1,2023-12-21,BUECHO,0
1,2023-12-21,FEJSAK,0
1,2023-12-21,KUREIF,0
1,2023-12-21,MICKUR,46
1,2023-12-21,NIDOKI,0
1,2023-12-21,POLLEU,0
1,2023-12-21,RHIMAR,0
1,2023-12-21,ZHAOWS,284
1,2023-12-21,BUECHO,0
1,2023-12-21,FEJSAK,0
1,2023-12-21,KUREIF,7
1,2023-12-21,MICKUR,115
1,2023-12-21,NIDOKI,0
1,2023-12-21,POLLEU,0
1,2023-12-21,RHIMAR,0
1,2023-12-21,ZHAOWS,286
1,2023-12-22,BUECHO,0
1,2023-12-22,FEJSAK,0
1,2023-12-22,KUREIF,0
1,2023-12-22,MICKUR,7
1,2023-12-22,NIDOKI,0
1,2023-12-22,POLLEU,0
1,2023-12-22,RHIMAR,0
1,2023-12-22,ZHAOWS,210
1,2023-12-22,BUECHO,0
1,2023-12-22,FEJSAK,1
1,2023-12-22,KUREIF,3
1,2023-12-22,MICKUR,32
1,2023-12-22,NIDOKI,0
1,2023-12-22,POLLEU,0
1,2023-12-22,RHIMAR,0
1,2023-12-22,ZHAOWS,209
1,2023-12-23,BUECHO,0
1,2023-12-23,FEJSAK,0
1,2023-12-23,KUREIF,233
1,2023-12-23,MICKUR,7
1,2023-12-23,NIDOKI,0
1,2023-12-23,POLLEU,0
1,2023-12-23,RHIMAR,0
1,2023-12-23,ZHAOWS,270
1,2023-12-23,BUECHO,0
1,2023-12-23,FEJSAK,0
1,2023-12-23,KUREIF,279
1,2023-12-23,MICKUR,26
1,2023-12-23,NIDOKI,0
1,2023-12-23,POLLEU,0
1,2023-12-23,RHIMAR,0
1,2023-12-23,ZHAOWS,273
1,2023-12-24,BUECHO,0
1,2023-12-24,FEJSAK,1
1,2023-12-24,KUREIF,20
1,2023-12-24,MICKUR,155
1,2023-12-24,NIDOKI,0
1,2023-12-24,POLLEU,0
1,2023-12-24,RHIMAR,0
1,2023-12-24,ZHAOWS,262
1,2023-12-24,BUECHO,0
1,2023-12-24,FEJSAK,13
1,2023-12-24,KUREIF,41
1,2023-12-24,MICKUR,182
1,2023-12-24,NIDOKI,0
1,2023-12-24,POLLEU,0
1,2023-12-24,RHIMAR,0
1,2023-12-24,ZHAOWS,269
1,2023-12-25,BUECHO,0
1,2023-12-25,FEJSAK,0
1,2023-12-25,KUREIF,212
1,2023-12-25,MICKUR,16
1,2023-12-25,NIDOKI,0
1,2023-12-25,POLLEU,0
1,2023-12-25,RHIMAR,0
1,2023-12-25,ZHAOWS,200
1,2023-12-25,BUECHO,0
1,2023-12-25,FEJSAK,0
1,2023-12-25,KUREIF,242
1,2023-12-25,MICKUR,24
1,2023-12-25,NIDOKI,0
1,2023-12-25,POLLEU,0
1,2023-12-25,RHIMAR,0
1,2023-12-25,ZHAOWS,213
1,2023-12-26,BUECHO,0
1,2023-12-26,FEJSAK,0
1,2023-12-26,KUREIF,214
1,2023-12-26,MICKUR,17
1,2023-12-26,NIDOKI,0
1,2023-12-26,POLLEU,0
1,2023-12-26,RHIMAR,0
1,2023-12-26,ZHAOWS,233
1,2023-12-26,BUECHO,0
1,2023-12-26,FEJSAK,0
1,2023-12-26,KUREIF,274
1,2023-12-26,MICKUR,30
1,2023-12-26,NIDOKI,0
1,2023-12-26,POLLEU,0
1,2023-12-26,RHIMAR,0
1,2023-12-26,ZHAOWS,238
1,2023-12-27,BUECHO,0
1,2023-12-27,FEJSAK,0
1,2023-12-27,KUREIF,294
1,2023-12-27,MICKUR,75
1,2023-12-27,NIDOKI,0
1,2023-12-27,POLLEU,0
1,2023-12-27,RHIMAR,0
1,2023-12-27,ZHAOWS,146
1,2023-12-27,BUECHO,0
1,2023-12-27,FEJSAK,2
1,2023-12-27,KUREIF,295
1,2023-12-27,MICKUR,63
1,2023-12-27,NIDOKI,0
1,2023-12-27,POLLEU,0
1,2023-12-27,RHIMAR,0
1,2023-12-27,ZHAOWS,159
1,2023-12-28,BUECHO,0
1,2023-12-28,FEJSAK,0
1,2023-12-28,KUREIF,0
1,2023-12-28,MICKUR,300
1,2023-12-28,NIDOKI,0
1,2023-12-28,POLLEU,0
1,2023-12-28,RHIMAR,0
1,2023-12-28,ZHAOWS,32
1,2023-12-28,BUECHO,0
1,2023-12-28,FEJSAK,0
1,2023-12-28,KUREIF,0
1,2023-12-28,MICKUR,300
1,2023-12-28,NIDOKI,0
1,2023-12-28,POLLEU,0
1,2023-12-28,RHIMAR,0
1,2023-12-28,ZHAOWS,41
1,2023-12-29,BUECHO,0
1,2023-12-29,FEJSAK,0
1,2023-12-29,KUREIF,0
1,2023-12-29,MICKUR,300
1,2023-12-29,NIDOKI,0
1,2023-12-29,POLLEU,0
1,2023-12-29,RHIMAR,0
1,2023-12-29,ZHAOWS,1
1,2023-12-29,BUECHO,0
1,2023-12-29,FEJSAK,0
1,2023-12-29,KUREIF,0
1,2023-12-29,MICKUR,300
1,2023-12-29,NIDOKI,0
1,2023-12-29,POLLEU,0
1,2023-12-29,RHIMAR,0
1,2023-12-29,ZHAOWS,3
1,2023-12-30,BUECHO,0
1,2023-12-30,FEJSAK,0
1,2023-12-30,KUREIF,20
1,2023-12-30,MICKUR,300
1,2023-12-30,NIDOKI,0
1,2023-12-30,POLLEU,0
1,2023-12-30,RHIMAR,0
1,2023-12-30,ZHAOWS,279
1,2023-12-30,BUECHO,4
1,2023-12-30,FEJSAK,2
1,2023-12-30,KUREIF,24
1,2023-12-30,MICKUR,300
1,2023-12-30,NIDOKI,0
1,2023-12-30,POLLEU,0
1,2023-12-30,RHIMAR,0
1,2023-12-30,ZHAOWS,283
1,2023-12-31,BUECHO,1
1,2023-12-31,FEJSAK,0
1,2023-12-31,KUREIF,7
1,2023-12-31,MICKUR,294
1,2023-12-31,NIDOKI,0
1,2023-12-31,POLLEU,0
1,2023-12-31,RHIMAR,0
1,2023-12-31,ZHAOWS,278
1,2023-12-31,BUECHO,3
1,2023-12-31,FEJSAK,2
1,2023-12-31,KUREIF,14
1,2023-12-31,MICKUR,298
1,2023-12-31,NIDOKI,0
1,2023-12-31,POLLEU,0
1,2023-12-31,RHIMAR,0
1,2023-12-31,ZHAOWS,279
1,2024-01-01,BUECHO,0
1,2024-01-01,FEJSAK,0
1,2024-01-01,KUREIF,49
1,2024-01-01,MICKUR,24
1,2024-01-01,NIDOKI,0
1,2024-01-01,POLLEU,0
1,2024-01-01,RHIMAR,0
1,2024-01-01,ZHAOWS,247
1,2024-01-01,BUECHO,0
1,2024-01-01,FEJSAK,1
1,2024-01-01,KUREIF,106
1,2024-01-01,MICKUR,37
1,2024-01-01,NIDOKI,1
1,2024-01-01,POLLEU,0
1,2024-01-01,RHIMAR,0
1,2024-01-01,ZHAOWS,249
1,2024-01-02,BUECHO,0
1,2024-01-02,FEJSAK,0
1,2024-01-02,KUREIF,90
1,2024-01-02,MICKUR,56
1,2024-01-02,NIDOKI,0
1,2024-01-02,POLLEU,0
1,2024-01-02,RHIMAR,0
1,2024-01-02,ZHAOWS,263
1,2024-01-02,BUECHO,0
1,2024-01-02,FEJSAK,1
1,2024-01-02,KUREIF,163
1,2024-01-02,MICKUR,49
1,2024-01-02,NIDOKI,0
1,2024-01-02,POLLEU,0
1,2024-01-02,RHIMAR,0
1,2024-01-02,ZHAOWS,265
1,2024-01-03,BUECHO,0
1,2024-01-03,FEJSAK,0
1,2024-01-03,KUREIF,1
1,2024-01-03,MICKUR,34
1,2024-01-03,NIDOKI,0
1,2024-01-03,POLLEU,0
1,2024-01-03,RHIMAR,0
1,2024-01-03,ZHAOWS,255
1,2024-01-03,BUECHO,0
1,2024-01-03,FEJSAK,2
1,2024-01-03,KUREIF,8
1,2024-01-03,MICKUR,70
1,2024-01-03,NIDOKI,0
1,2024-01-03,POLLEU,0
1,2024-01-03,RHIMAR,0
1,2024-01-03,ZHAOWS,258
1,2024-01-04,BUECHO,0
1,2024-01-04,FEJSAK,1
1,2024-01-04,KUREIF,1
1,2024-01-04,MICKUR,16
1,2024-01-04,NIDOKI,0
1,2024-01-04,POLLEU,0
1,2024-01-04,RHIMAR,0
1,2024-01-04,ZHAOWS,237
1,2024-01-04,BUECHO,0
1,2024-01-04,FEJSAK,4
1,2024-01-04,KUREIF,31
1,2024-01-04,MICKUR,34
1,2024-01-04,NIDOKI,0
1,2024-01-04,POLLEU,0
1,2024-01-04,RHIMAR,0
1,2024-01-04,ZHAOWS,238
1,2024-01-05,BUECHO,0
1,2024-01-05,FEJSAK,0
1,2024-01-05,KUREIF,0
1,2024-01-05,MICKUR,20
1,2024-01-05,NIDOKI,0
1,2024-01-05,POLLEU,0
1,2024-01-05,RHIMAR,0
1,2024-01-05,ZHAOWS,152
1,2024-01-05,BUECHO,0
1,2024-01-05,FEJSAK,0
1,2024-01-05,KUREIF,13
1,2024-01-05,MICKUR,49
1,2024-01-05,NIDOKI,0
1,2024-01-05,POLLEU,0
1,2024-01-05,RHIMAR,0
1,2024-01-05,ZHAOWS,152
1,2024-01-06,BUECHO,0
1,2024-01-06,FEJSAK,0
1,2024-01-06,KUREIF,74
1,2024-01-06,MICKUR,90
1,2024-01-06,NIDOKI,0
1,2024-01-06,POLLEU,0
1,2024-01-06,RHIMAR,0
1,2024-01-06,ZHAOWS,165
1,2024-01-06,BUECHO,0
1,2024-01-06,FEJSAK,2
1,2024-01-06,KUREIF,88
1,2024-01-06,MICKUR,111
1,2024-01-06,NIDOKI,2
1,2024-01-06,POLLEU,0
1,2024-01-06,RHIMAR,0
1,2024-01-06,ZHAOWS,171
1,2024-01-07,BUECHO,0
1,2024-01-07,FEJSAK,0
1,2024-01-07,KUREIF,7
1,2024-01-07,MICKUR,22
1,2024-01-07,NIDOKI,0
1,2024-01-07,POLLEU,0
1,2024-01-07,RHIMAR,0
1,2024-01-07,ZHAOWS,133
1,2024-01-07,BUECHO,0
1,2024-01-07,FEJSAK,0
1,2024-01-07,KUREIF,14
1,2024-01-07,MICKUR,29
1,2024-01-07,NIDOKI,0
1,2024-01-07,POLLEU,0
1,2024-01-07,RHIMAR,0
1,2024-01-07,ZHAOWS,135
1,2024-01-08,BUECHO,0
1,2024-01-08,FEJSAK,0
1,2024-01-08,KUREIF,7
1,2024-01-08,MICKUR,40
1,2024-01-08,NIDOKI,0
1,2024-01-08,POLLEU,0
1,2024-01-08,RHIMAR,0
1,2024-01-08,ZHAOWS,87
1,2024-01-08,BUECHO,0
1,2024-01-08,FEJSAK,0
1,2024-01-08,KUREIF,17
1,2024-01-08,MICKUR,48
1,2024-01-08,NIDOKI,4
1,2024-01-08,POLLEU,0
1,2024-01-08,RHIMAR,0
1,2024-01-08,ZHAOWS,89
1,2024-01-09,BUECHO,0
1,2024-01-09,FEJSAK,0
1,2024-01-09,KUREIF,120
1,2024-01-09,MICKUR,97
1,2024-01-09,NIDOKI,0
1,2024-01-09,POLLEU,0
1,2024-01-09,RHIMAR,0
1,2024-01-09,ZHAOWS,188
1,2024-01-09,BUECHO,0
1,2024-01-09,FEJSAK,1
1,2024-01-09,KUREIF,182
1,2024-01-09,MICKUR,114
1,2024-01-09,NIDOKI,2
1,2024-01-09,POLLEU,0
1,2024-01-09,RHIMAR,0
1,2024-01-09,ZHAOWS,203
1,2024-01-10,BUECHO,0
1,2024-01-10,FEJSAK,0
1,2024-01-10,KUREIF,0
1,2024-01-10,MICKUR,58
1,2024-01-10,NIDOKI,0
1,2024-01-10,POLLEU,0
1,2024-01-10,RHIMAR,0
1,2024-01-10,ZHAOWS,246
1,2024-01-10,BUECHO,0
1,2024-01-10,FEJSAK,0
1,2024-01-10,KUREIF,1
1,2024-01-10,MICKUR,108
1,2024-01-10,NIDOKI,0
1,2024-01-10,POLLEU,0
1,2024-01-10,RHIMAR,0
1,2024-01-10,ZHAOWS,250
1,2024-01-11,BUECHO,0
1,2024-01-11,FEJSAK,0
1,2024-01-11,KUREIF,13
1,2024-01-11,MICKUR,6
1,2024-01-11,NIDOKI,0
1,2024-01-11,POLLEU,0
1,2024-01-11,RHIMAR,0
1,2024-01-11,ZHAOWS,238
1,2024-01-11,BUECHO,0
1,2024-01-11,FEJSAK,0
1,2024-01-11,KUREIF,49
1,2024-01-11,MICKUR,18
1,2024-01-11,NIDOKI,0
1,2024-01-11,POLLEU,0
1,2024-01-11,RHIMAR,0
1,2024-01-11,ZHAOWS,238
1,2024-01-12,BUECHO,0
1,2024-01-12,FEJSAK,0
1,2024-01-12,KUREIF,1
1,2024-01-12,MICKUR,17
1,2024-01-12,NIDOKI,0
1,2024-01-12,POLLEU,0
1,2024-01-12,RHIMAR,0
1,2024-01-12,ZHAOWS,140
1,2024-01-12,BUECHO,0
1,2024-01-12,FEJSAK,0
1,2024-01-12,KUREIF,4
1,2024-01-12,MICKUR,30
1,2024-01-12,NIDOKI,0
1,2024-01-12,POLLEU,0
1,2024-01-12,RHIMAR,0
1,2024-01-12,ZHAOWS,139
1,2024-01-13,BUECHO,0
1,2024-01-13,FEJSAK,0
1,2024-01-13,KUREIF,0
1,2024-01-13,MICKUR,20
1,2024-01-13,NIDOKI,0
1,2024-01-13,POLLEU,0
1,2024-01-13,RHIMAR,0
1,2024-01-13,ZHAOWS,50
1,2024-01-13,BUECHO,0
1,2024-01-13,FEJSAK,5
1,2024-01-13,KUREIF,4
1,2024-01-13,MICKUR,27
1,2024-01-13,NIDOKI,1
1,2024-01-13,POLLEU,0
1,2024-01-13,RHIMAR,0
1,2024-01-13,ZHAOWS,51
1,2024-01-14,BUECHO,0
1,2024-01-14,FEJSAK,0
1,2024-01-14,KUREIF,0
1,2024-01-14,MICKUR,33
1,2024-01-14,NIDOKI,0
1,2024-01-14,POLLEU,0
1,2024-01-14,RHIMAR,0
1,2024-01-14,ZHAOWS,26
1,2024-01-14,BUECHO,0
1,2024-01-14,FEJSAK,1
1,2024-01-14,KUREIF,0
1,2024-01-14,MICKUR,39
1,2024-01-14,NIDOKI,1
1,2024-01-14,POLLEU,0
1,2024-01-14,RHIMAR,0
1,2024-01-14,ZHAOWS,31
1,2024-01-15,BUECHO,0
1,2024-01-15,FEJSAK,0
1,2024-01-15,KUREIF,0
1,2024-01-15,MICKUR,0
1,2024-01-15,NIDOKI,0
1,2024-01-15,POLLEU,0
1,2024-01-15,RHIMAR,0
1,2024-01-15,ZHAOWS,19
1,2024-01-15,BUECHO,0
1,2024-01-15,FEJSAK,1
1,2024-01-15,KUREIF,0
1,2024-01-15,MICKUR,4
1,2024-01-15,NIDOKI,1
1,2024-01-15,POLLEU,0
1,2024-01-15,RHIMAR,0
